,horizontalDifference,trial
2,10.457061767578125,vp6_344_Session3_d03_b08_9
0,1.3546142578125,vp6_345_Session3_d03_b08_10
1,1.3546142578125,vp6_345_Session3_d03_b08_10
2,1.3546142578125,vp6_345_Session3_d03_b08_10
0,-31.553253173828125,vp6_347_Session3_d03_b08_12
1,-31.553253173828125,vp6_347_Session3_d03_b08_12
2,-31.553253173828125,vp6_347_Session3_d03_b08_12
0,6.592864990234375,vp6_348_Session3_d03_b08_13
1,6.592864990234375,vp6_348_Session3_d03_b08_13
2,6.592864990234375,vp6_348_Session3_d03_b08_13
0,2.73370361328125,vp6_349_Session3_d03_b08_14
1,2.73370361328125,vp6_349_Session3_d03_b08_14
2,2.73370361328125,vp6_349_Session3_d03_b08_14
0,-12.674530029296875,vp6_350_Session3_d03_b08_15
1,-12.674530029296875,vp6_350_Session3_d03_b08_15
2,-12.674530029296875,vp6_350_Session3_d03_b08_15
0,2.309783935546875,vp6_351_Session3_d03_b08_16
1,2.309783935546875,vp6_351_Session3_d03_b08_16
2,2.309783935546875,vp6_351_Session3_d03_b08_16
0,4.322784423828125,vp6_352_Session3_d03_b08_17
1,4.322784423828125,vp6_352_Session3_d03_b08_17
2,4.322784423828125,vp6_352_Session3_d03_b08_17
0,2.7037353515625,vp6_354_Session3_d03_b08_19
1,2.7037353515625,vp6_354_Session3_d03_b08_19
2,2.7037353515625,vp6_354_Session3_d03_b08_19
0,-16.8701171875,vp6_356_Session3_d03_b08_21
1,-16.8701171875,vp6_356_Session3_d03_b08_21
2,-16.8701171875,vp6_356_Session3_d03_b08_21
0,34.251983642578125,vp6_358_Session3_d03_b08_23
1,34.251983642578125,vp6_358_Session3_d03_b08_23
2,34.251983642578125,vp6_358_Session3_d03_b08_23
0,10.07098388671875,vp6_359_Session3_d03_b08_24
1,10.07098388671875,vp6_359_Session3_d03_b08_24
2,10.07098388671875,vp6_359_Session3_d03_b08_24
0,1.318359375,vp6_360_Session3_d03_b08_25
1,1.318359375,vp6_360_Session3_d03_b08_25
2,1.318359375,vp6_360_Session3_d03_b08_25
0,-3.516387939453125,vp6_361_Session3_d03_b08_26
1,-3.516387939453125,vp6_361_Session3_d03_b08_26
2,-3.516387939453125,vp6_361_Session3_d03_b08_26
0,40.4224853515625,vp6_362_Session3_d03_b08_27
1,40.4224853515625,vp6_362_Session3_d03_b08_27
2,40.4224853515625,vp6_362_Session3_d03_b08_27
0,-4.25506591796875,vp6_363_Session3_d03_b08_28
1,-4.25506591796875,vp6_363_Session3_d03_b08_28
2,-4.25506591796875,vp6_363_Session3_d03_b08_28
0,6.994049072265625,vp6_364_Session3_d03_b08_29
1,6.994049072265625,vp6_364_Session3_d03_b08_29
2,6.994049072265625,vp6_364_Session3_d03_b08_29
0,-2.538299560546875,vp6_365_Session3_d03_b08_30
1,-2.538299560546875,vp6_365_Session3_d03_b08_30
2,-2.538299560546875,vp6_365_Session3_d03_b08_30
0,0.758087158203125,vp6_366_Session3_d03_b08_31
1,0.758087158203125,vp6_366_Session3_d03_b08_31
2,0.758087158203125,vp6_366_Session3_d03_b08_31
0,-22.424560546875,vp6_367_Session3_d03_b08_32
1,-22.424560546875,vp6_367_Session3_d03_b08_32
2,-22.424560546875,vp6_367_Session3_d03_b08_32
0,-32.54693603515625,vp6_368_Session3_d03_b08_33
1,-32.54693603515625,vp6_368_Session3_d03_b08_33
2,-32.54693603515625,vp6_368_Session3_d03_b08_33
0,-3.431427001953125,vp6_369_Session3_d03_b08_34
1,-3.431427001953125,vp6_369_Session3_d03_b08_34
2,-3.431427001953125,vp6_369_Session3_d03_b08_34
0,15.373687744140625,vp6_370_Session3_d03_b08_35
1,15.373687744140625,vp6_370_Session3_d03_b08_35
2,15.373687744140625,vp6_370_Session3_d03_b08_35
0,-11.401763916015625,vp6_371_Session3_d03_b08_36
1,-11.401763916015625,vp6_371_Session3_d03_b08_36
2,-11.401763916015625,vp6_371_Session3_d03_b08_36
0,-11.6971435546875,vp6_372_Session3_d03_b08_37
1,-11.6971435546875,vp6_372_Session3_d03_b08_37
2,-11.6971435546875,vp6_372_Session3_d03_b08_37
0,15.824615478515625,vp6_373_Session3_d03_b08_38
1,15.824615478515625,vp6_373_Session3_d03_b08_38
2,15.824615478515625,vp6_373_Session3_d03_b08_38
0,25.881256103515625,vp6_374_Session3_d03_b08_39
1,25.881256103515625,vp6_374_Session3_d03_b08_39
2,25.881256103515625,vp6_374_Session3_d03_b08_39
0,-5.997100830078125,vp6_375_Session3_d03_b08_40
1,-5.997100830078125,vp6_375_Session3_d03_b08_40
2,-5.997100830078125,vp6_375_Session3_d03_b08_40
0,4.6873779296875,vp6_376_Session3_d03_b08_41
1,4.6873779296875,vp6_376_Session3_d03_b08_41
2,4.6873779296875,vp6_376_Session3_d03_b08_41
0,-17.19866943359375,vp6_377_Session3_d03_b08_42
1,-17.19866943359375,vp6_377_Session3_d03_b08_42
2,-17.19866943359375,vp6_377_Session3_d03_b08_42
0,-11.83636474609375,vp6_378_Session3_d03_b08_43
1,-11.83636474609375,vp6_378_Session3_d03_b08_43
2,-11.83636474609375,vp6_378_Session3_d03_b08_43
0,-17.66400146484375,vp6_379_Session3_d03_b08_44
1,-17.66400146484375,vp6_379_Session3_d03_b08_44
2,-17.66400146484375,vp6_379_Session3_d03_b08_44
0,-5.29779052734375,vp6_380_Session3_d03_b08_45
1,-5.29779052734375,vp6_380_Session3_d03_b08_45
2,-5.29779052734375,vp6_380_Session3_d03_b08_45
0,1.302398681640625,vp6_381_Session3_d03_b08_46
1,1.302398681640625,vp6_381_Session3_d03_b08_46
2,1.302398681640625,vp6_381_Session3_d03_b08_46
0,6.58843994140625,vp6_382_Session3_d03_b08_47
1,6.58843994140625,vp6_382_Session3_d03_b08_47
2,6.58843994140625,vp6_382_Session3_d03_b08_47
0,16.404937744140625,vp6_383_Session3_d03_b08_48
1,16.404937744140625,vp6_383_Session3_d03_b08_48
2,16.404937744140625,vp6_383_Session3_d03_b08_48
0,-9.2252197265625,vp6_384_Session3_d03_b09_1
1,-9.2252197265625,vp6_384_Session3_d03_b09_1
2,-9.2252197265625,vp6_384_Session3_d03_b09_1
0,-12.731201171875,vp6_385_Session3_d03_b09_2
1,-12.731201171875,vp6_385_Session3_d03_b09_2
2,-12.731201171875,vp6_385_Session3_d03_b09_2
0,4.73681640625,vp6_386_Session3_d03_b09_3
1,4.73681640625,vp6_386_Session3_d03_b09_3
2,4.73681640625,vp6_386_Session3_d03_b09_3
3,-16.3458251953125,vp6_386_Session3_d03_b09_3
4,-16.3458251953125,vp6_386_Session3_d03_b09_3
5,-16.3458251953125,vp6_386_Session3_d03_b09_3
0,-0.50927734375,vp6_387_Session3_d03_b09_4
1,-0.50927734375,vp6_387_Session3_d03_b09_4
2,-0.50927734375,vp6_387_Session3_d03_b09_4
0,7.18603515625,vp6_388_Session3_d03_b09_5
1,7.18603515625,vp6_388_Session3_d03_b09_5
2,7.18603515625,vp6_388_Session3_d03_b09_5
0,4.1474609375,vp6_389_Session3_d03_b09_6
1,4.1474609375,vp6_389_Session3_d03_b09_6
2,4.1474609375,vp6_389_Session3_d03_b09_6
0,-3.143341064453125,vp6_390_Session3_d03_b09_7
1,-3.143341064453125,vp6_390_Session3_d03_b09_7
2,-3.143341064453125,vp6_390_Session3_d03_b09_7
0,-8.64404296875,vp6_391_Session3_d03_b09_8
1,-8.64404296875,vp6_391_Session3_d03_b09_8
2,-8.64404296875,vp6_391_Session3_d03_b09_8
0,-0.621612548828125,vp6_392_Session3_d03_b09_9
1,-0.621612548828125,vp6_392_Session3_d03_b09_9
2,-0.621612548828125,vp6_392_Session3_d03_b09_9
0,-0.80755615234375,vp6_393_Session3_d03_b09_10
1,-0.80755615234375,vp6_393_Session3_d03_b09_10
2,-0.80755615234375,vp6_393_Session3_d03_b09_10
0,7.990478515625,vp6_394_Session3_d03_b09_11
1,7.990478515625,vp6_394_Session3_d03_b09_11
2,7.990478515625,vp6_394_Session3_d03_b09_11
0,13.945709228515625,vp6_395_Session3_d03_b09_12
1,13.945709228515625,vp6_395_Session3_d03_b09_12
2,13.945709228515625,vp6_395_Session3_d03_b09_12
0,-7.52691650390625,vp6_396_Session3_d03_b09_13
1,-7.52691650390625,vp6_396_Session3_d03_b09_13
2,-7.52691650390625,vp6_396_Session3_d03_b09_13
0,-5.115814208984375,vp6_397_Session3_d03_b09_14
1,-5.115814208984375,vp6_397_Session3_d03_b09_14
2,-5.115814208984375,vp6_397_Session3_d03_b09_14
0,22.1319580078125,vp6_398_Session3_d03_b09_15
1,22.1319580078125,vp6_398_Session3_d03_b09_15
2,22.1319580078125,vp6_398_Session3_d03_b09_15
0,-6.521331787109375,vp6_399_Session3_d03_b09_16
1,-6.521331787109375,vp6_399_Session3_d03_b09_16
2,-6.521331787109375,vp6_399_Session3_d03_b09_16
0,4.26806640625,vp6_400_Session3_d03_b09_17
1,4.26806640625,vp6_400_Session3_d03_b09_17
2,4.26806640625,vp6_400_Session3_d03_b09_17
0,-12.004486083984375,vp6_401_Session3_d03_b09_18
1,-12.004486083984375,vp6_401_Session3_d03_b09_18
2,-12.004486083984375,vp6_401_Session3_d03_b09_18
0,-7.30169677734375,vp6_402_Session3_d03_b09_19
1,-7.30169677734375,vp6_402_Session3_d03_b09_19
2,-7.30169677734375,vp6_402_Session3_d03_b09_19
0,8.298095703125,vp6_403_Session3_d03_b09_20
1,8.298095703125,vp6_403_Session3_d03_b09_20
2,8.298095703125,vp6_403_Session3_d03_b09_20
0,-34.004425048828125,vp6_404_Session3_d03_b09_21
1,-34.004425048828125,vp6_404_Session3_d03_b09_21
2,-34.004425048828125,vp6_404_Session3_d03_b09_21
0,0.59332275390625,vp6_405_Session3_d03_b09_22
1,0.59332275390625,vp6_405_Session3_d03_b09_22
2,0.59332275390625,vp6_405_Session3_d03_b09_22
0,-14.957763671875,vp6_406_Session3_d03_b09_23
1,-14.957763671875,vp6_406_Session3_d03_b09_23
2,-14.957763671875,vp6_406_Session3_d03_b09_23
0,-11.238189697265625,vp6_407_Session3_d03_b09_24
1,-11.238189697265625,vp6_407_Session3_d03_b09_24
2,-11.238189697265625,vp6_407_Session3_d03_b09_24
0,-3.83758544921875,vp6_408_Session3_d03_b09_25
1,-3.83758544921875,vp6_408_Session3_d03_b09_25
2,-3.83758544921875,vp6_408_Session3_d03_b09_25
0,-13.40496826171875,vp6_409_Session3_d03_b09_26
1,-13.40496826171875,vp6_409_Session3_d03_b09_26
2,-13.40496826171875,vp6_409_Session3_d03_b09_26
0,9.08990478515625,vp6_410_Session3_d03_b09_27
1,9.08990478515625,vp6_410_Session3_d03_b09_27
2,9.08990478515625,vp6_410_Session3_d03_b09_27
0,-16.063690185546875,vp6_411_Session3_d03_b09_28
1,-16.063690185546875,vp6_411_Session3_d03_b09_28
2,-16.063690185546875,vp6_411_Session3_d03_b09_28
0,9.61431884765625,vp6_412_Session3_d03_b09_29
1,9.61431884765625,vp6_412_Session3_d03_b09_29
2,9.61431884765625,vp6_412_Session3_d03_b09_29
0,44.78363037109375,vp6_413_Session3_d03_b09_30
1,44.78363037109375,vp6_413_Session3_d03_b09_30
2,44.78363037109375,vp6_413_Session3_d03_b09_30
3,2.6600341796875,vp6_413_Session3_d03_b09_30
4,2.6600341796875,vp6_413_Session3_d03_b09_30
5,2.6600341796875,vp6_413_Session3_d03_b09_30
0,-8.456329345703125,vp6_414_Session3_d03_b09_31
1,-8.456329345703125,vp6_414_Session3_d03_b09_31
2,-8.456329345703125,vp6_414_Session3_d03_b09_31
0,-14.964599609375,vp6_415_Session3_d03_b09_32
1,-14.964599609375,vp6_415_Session3_d03_b09_32
2,-14.964599609375,vp6_415_Session3_d03_b09_32
0,46.80218505859375,vp6_416_Session3_d03_b09_33
1,46.80218505859375,vp6_416_Session3_d03_b09_33
2,46.80218505859375,vp6_416_Session3_d03_b09_33
3,5.547607421875,vp6_416_Session3_d03_b09_33
4,5.547607421875,vp6_416_Session3_d03_b09_33
5,5.547607421875,vp6_416_Session3_d03_b09_33
0,-4.93548583984375,vp6_417_Session3_d03_b09_34
1,-4.93548583984375,vp6_417_Session3_d03_b09_34
2,-4.93548583984375,vp6_417_Session3_d03_b09_34
0,-5.115997314453125,vp6_418_Session3_d03_b09_35
1,-5.115997314453125,vp6_418_Session3_d03_b09_35
2,-5.115997314453125,vp6_418_Session3_d03_b09_35
0,-7.20245361328125,vp6_419_Session3_d03_b09_36
1,-7.20245361328125,vp6_419_Session3_d03_b09_36
2,-7.20245361328125,vp6_419_Session3_d03_b09_36
0,-2.915679931640625,vp6_420_Session3_d03_b09_37
1,-2.915679931640625,vp6_420_Session3_d03_b09_37
2,-2.915679931640625,vp6_420_Session3_d03_b09_37
0,18.81256103515625,vp6_421_Session3_d03_b09_38
1,18.81256103515625,vp6_421_Session3_d03_b09_38
2,18.81256103515625,vp6_421_Session3_d03_b09_38
0,4.069122314453125,vp6_423_Session3_d03_b09_40
1,4.069122314453125,vp6_423_Session3_d03_b09_40
2,4.069122314453125,vp6_423_Session3_d03_b09_40
0,-17.258575439453125,vp6_424_Session3_d03_b09_41
1,-17.258575439453125,vp6_424_Session3_d03_b09_41
2,-17.258575439453125,vp6_424_Session3_d03_b09_41
0,-13.475341796875,vp6_425_Session3_d03_b09_42
1,-13.475341796875,vp6_425_Session3_d03_b09_42
2,-13.475341796875,vp6_425_Session3_d03_b09_42
0,-5.17718505859375,vp6_426_Session3_d03_b09_43
1,-5.17718505859375,vp6_426_Session3_d03_b09_43
2,-5.17718505859375,vp6_426_Session3_d03_b09_43
0,25.27777099609375,vp6_427_Session3_d03_b09_44
1,25.27777099609375,vp6_427_Session3_d03_b09_44
2,25.27777099609375,vp6_427_Session3_d03_b09_44
0,-28.924530029296875,vp6_428_Session3_d03_b09_45
1,-28.924530029296875,vp6_428_Session3_d03_b09_45
2,-28.924530029296875,vp6_428_Session3_d03_b09_45
0,-3.01568603515625,vp6_429_Session3_d03_b09_46
1,-3.01568603515625,vp6_429_Session3_d03_b09_46
2,-3.01568603515625,vp6_429_Session3_d03_b09_46
0,-6.578460693359375,vp6_430_Session3_d03_b09_47
1,-6.578460693359375,vp6_430_Session3_d03_b09_47
2,-6.578460693359375,vp6_430_Session3_d03_b09_47
0,-21.44488525390625,vp6_431_Session3_d03_b09_48
1,-21.44488525390625,vp6_431_Session3_d03_b09_48
2,-21.44488525390625,vp6_431_Session3_d03_b09_48
0,-8.651153564453125,vp6_432_Session3_d03_b10_1
1,-8.651153564453125,vp6_432_Session3_d03_b10_1
2,-8.651153564453125,vp6_432_Session3_d03_b10_1
0,-21.119049072265625,vp6_433_Session3_d03_b10_2
1,-21.119049072265625,vp6_433_Session3_d03_b10_2
2,-21.119049072265625,vp6_433_Session3_d03_b10_2
0,-18.789947509765625,vp6_434_Session3_d03_b10_3
1,-18.789947509765625,vp6_434_Session3_d03_b10_3
2,-18.789947509765625,vp6_434_Session3_d03_b10_3
0,-0.346832275390625,vp6_435_Session3_d03_b10_4
1,-0.346832275390625,vp6_435_Session3_d03_b10_4
2,-0.346832275390625,vp6_435_Session3_d03_b10_4
0,-10.143890380859375,vp6_436_Session3_d03_b10_5
1,-10.143890380859375,vp6_436_Session3_d03_b10_5
2,-10.143890380859375,vp6_436_Session3_d03_b10_5
0,35.915252685546875,vp6_437_Session3_d03_b10_6
1,35.915252685546875,vp6_437_Session3_d03_b10_6
2,35.915252685546875,vp6_437_Session3_d03_b10_6
3,13.73944091796875,vp6_437_Session3_d03_b10_6
4,13.73944091796875,vp6_437_Session3_d03_b10_6
5,13.73944091796875,vp6_437_Session3_d03_b10_6
0,2.441131591796875,vp6_438_Session3_d03_b10_7
1,2.441131591796875,vp6_438_Session3_d03_b10_7
2,2.441131591796875,vp6_438_Session3_d03_b10_7
0,-12.21697998046875,vp6_439_Session3_d03_b10_8
1,-12.21697998046875,vp6_439_Session3_d03_b10_8
2,-12.21697998046875,vp6_439_Session3_d03_b10_8
0,-27.1507568359375,vp6_440_Session3_d03_b10_9
1,-27.1507568359375,vp6_440_Session3_d03_b10_9
2,-27.1507568359375,vp6_440_Session3_d03_b10_9
0,3.589447021484375,vp6_442_Session3_d03_b10_11
1,3.589447021484375,vp6_442_Session3_d03_b10_11
2,3.589447021484375,vp6_442_Session3_d03_b10_11
0,11.10064697265625,vp6_443_Session3_d03_b10_12
1,11.10064697265625,vp6_443_Session3_d03_b10_12
2,11.10064697265625,vp6_443_Session3_d03_b10_12
0,-7.935211181640625,vp6_444_Session3_d03_b10_13
1,-7.935211181640625,vp6_444_Session3_d03_b10_13
2,-7.935211181640625,vp6_444_Session3_d03_b10_13
0,-1.6448974609375,vp6_445_Session3_d03_b10_14
1,-1.6448974609375,vp6_445_Session3_d03_b10_14
2,-1.6448974609375,vp6_445_Session3_d03_b10_14
0,31.006134033203125,vp6_446_Session3_d03_b10_15
1,31.006134033203125,vp6_446_Session3_d03_b10_15
2,31.006134033203125,vp6_446_Session3_d03_b10_15
3,-0.172515869140625,vp6_446_Session3_d03_b10_15
4,-0.172515869140625,vp6_446_Session3_d03_b10_15
5,-0.172515869140625,vp6_446_Session3_d03_b10_15
0,-8.37359619140625,vp6_447_Session3_d03_b10_16
1,-8.37359619140625,vp6_447_Session3_d03_b10_16
2,-8.37359619140625,vp6_447_Session3_d03_b10_16
0,-2.02374267578125,vp6_448_Session3_d03_b10_17
1,-2.02374267578125,vp6_448_Session3_d03_b10_17
2,-2.02374267578125,vp6_448_Session3_d03_b10_17
0,37.26678466796875,vp6_449_Session3_d03_b10_18
1,37.26678466796875,vp6_449_Session3_d03_b10_18
2,37.26678466796875,vp6_449_Session3_d03_b10_18
3,-4.92626953125,vp6_449_Session3_d03_b10_18
4,-4.92626953125,vp6_449_Session3_d03_b10_18
5,-4.92626953125,vp6_449_Session3_d03_b10_18
0,-11.7220458984375,vp6_450_Session3_d03_b10_19
1,-11.7220458984375,vp6_450_Session3_d03_b10_19
2,-11.7220458984375,vp6_450_Session3_d03_b10_19
0,-12.470367431640625,vp6_451_Session3_d03_b10_20
1,-12.470367431640625,vp6_451_Session3_d03_b10_20
2,-12.470367431640625,vp6_451_Session3_d03_b10_20
0,30.050445556640625,vp6_452_Session3_d03_b10_21
1,30.050445556640625,vp6_452_Session3_d03_b10_21
2,30.050445556640625,vp6_452_Session3_d03_b10_21
3,-1.70587158203125,vp6_452_Session3_d03_b10_21
4,-1.70587158203125,vp6_452_Session3_d03_b10_21
5,-1.70587158203125,vp6_452_Session3_d03_b10_21
0,-4.65081787109375,vp6_453_Session3_d03_b10_22
1,-4.65081787109375,vp6_453_Session3_d03_b10_22
2,-4.65081787109375,vp6_453_Session3_d03_b10_22
0,4.541900634765625,vp6_454_Session3_d03_b10_23
1,4.541900634765625,vp6_454_Session3_d03_b10_23
2,4.541900634765625,vp6_454_Session3_d03_b10_23
0,-4.471343994140625,vp6_455_Session3_d03_b10_24
1,-4.471343994140625,vp6_455_Session3_d03_b10_24
2,-4.471343994140625,vp6_455_Session3_d03_b10_24
0,-7.484832763671875,vp6_456_Session3_d03_b10_25
1,-7.484832763671875,vp6_456_Session3_d03_b10_25
2,-7.484832763671875,vp6_456_Session3_d03_b10_25
0,-31.98846435546875,vp6_457_Session3_d03_b10_26
1,-31.98846435546875,vp6_457_Session3_d03_b10_26
2,-31.98846435546875,vp6_457_Session3_d03_b10_26
0,-24.835052490234375,vp6_458_Session3_d03_b10_27
1,-24.835052490234375,vp6_458_Session3_d03_b10_27
2,-24.835052490234375,vp6_458_Session3_d03_b10_27
0,-5.0345458984375,vp6_459_Session3_d03_b10_28
1,-5.0345458984375,vp6_459_Session3_d03_b10_28
2,-5.0345458984375,vp6_459_Session3_d03_b10_28
0,-6.8548583984375,vp6_460_Session3_d03_b10_29
1,-6.8548583984375,vp6_460_Session3_d03_b10_29
2,-6.8548583984375,vp6_460_Session3_d03_b10_29
0,1.154205322265625,vp6_461_Session3_d03_b10_30
1,1.154205322265625,vp6_461_Session3_d03_b10_30
2,1.154205322265625,vp6_461_Session3_d03_b10_30
0,-1.080657958984375,vp6_462_Session3_d03_b10_31
1,-1.080657958984375,vp6_462_Session3_d03_b10_31
2,-1.080657958984375,vp6_462_Session3_d03_b10_31
0,-14.63739013671875,vp6_463_Session3_d03_b10_32
1,-14.63739013671875,vp6_463_Session3_d03_b10_32
2,-14.63739013671875,vp6_463_Session3_d03_b10_32
0,45.5106201171875,vp6_464_Session3_d03_b10_33
1,45.5106201171875,vp6_464_Session3_d03_b10_33
2,45.5106201171875,vp6_464_Session3_d03_b10_33
3,2.244171142578125,vp6_464_Session3_d03_b10_33
4,2.244171142578125,vp6_464_Session3_d03_b10_33
5,2.244171142578125,vp6_464_Session3_d03_b10_33
0,-4.4837646484375,vp6_465_Session3_d03_b10_34
1,-4.4837646484375,vp6_465_Session3_d03_b10_34
2,-4.4837646484375,vp6_465_Session3_d03_b10_34
0,-20.65869140625,vp6_466_Session3_d03_b10_35
1,-20.65869140625,vp6_466_Session3_d03_b10_35
2,-20.65869140625,vp6_466_Session3_d03_b10_35
0,-14.744415283203125,vp6_467_Session3_d03_b10_36
1,-14.744415283203125,vp6_467_Session3_d03_b10_36
2,-14.744415283203125,vp6_467_Session3_d03_b10_36
0,-2.559234619140625,vp6_468_Session3_d03_b10_37
1,-2.559234619140625,vp6_468_Session3_d03_b10_37
2,-2.559234619140625,vp6_468_Session3_d03_b10_37
0,-0.14434814453125,vp6_469_Session3_d03_b10_38
1,-0.14434814453125,vp6_469_Session3_d03_b10_38
2,-0.14434814453125,vp6_469_Session3_d03_b10_38
0,-1.32940673828125,vp6_470_Session3_d03_b10_39
1,-1.32940673828125,vp6_470_Session3_d03_b10_39
2,-1.32940673828125,vp6_470_Session3_d03_b10_39
0,-3.159454345703125,vp6_471_Session3_d03_b10_40
1,-3.159454345703125,vp6_471_Session3_d03_b10_40
2,-3.159454345703125,vp6_471_Session3_d03_b10_40
0,3.918701171875,vp6_472_Session3_d03_b10_41
1,3.918701171875,vp6_472_Session3_d03_b10_41
2,3.918701171875,vp6_472_Session3_d03_b10_41
0,5.727203369140625,vp6_473_Session3_d03_b10_42
1,5.727203369140625,vp6_473_Session3_d03_b10_42
2,5.727203369140625,vp6_473_Session3_d03_b10_42
0,-5.387298583984375,vp6_474_Session3_d03_b10_43
1,-5.387298583984375,vp6_474_Session3_d03_b10_43
2,-5.387298583984375,vp6_474_Session3_d03_b10_43
0,-13.870391845703125,vp6_475_Session3_d03_b10_44
1,-13.870391845703125,vp6_475_Session3_d03_b10_44
2,-13.870391845703125,vp6_475_Session3_d03_b10_44
0,-4.180755615234375,vp6_477_Session3_d03_b10_46
1,-4.180755615234375,vp6_477_Session3_d03_b10_46
2,-4.180755615234375,vp6_477_Session3_d03_b10_46
0,11.37713623046875,vp6_478_Session3_d03_b10_47
1,11.37713623046875,vp6_478_Session3_d03_b10_47
2,11.37713623046875,vp6_478_Session3_d03_b10_47
0,44.86224365234375,vp6_479_Session3_d03_b10_48
1,44.86224365234375,vp6_479_Session3_d03_b10_48
2,44.86224365234375,vp6_479_Session3_d03_b10_48
3,22.17462158203125,vp6_479_Session3_d03_b10_48
4,22.17462158203125,vp6_479_Session3_d03_b10_48
5,22.17462158203125,vp6_479_Session3_d03_b10_48
0,-6.5308837890625,vp7_0_Session3_d03_b01_1
1,-6.5308837890625,vp7_0_Session3_d03_b01_1
2,-6.5308837890625,vp7_0_Session3_d03_b01_1
0,-20.375885009765625,vp7_1_Session3_d03_b01_2
1,-20.375885009765625,vp7_1_Session3_d03_b01_2
2,-20.375885009765625,vp7_1_Session3_d03_b01_2
0,-8.66400146484375,vp7_2_Session3_d03_b01_3
1,-8.66400146484375,vp7_2_Session3_d03_b01_3
2,-8.66400146484375,vp7_2_Session3_d03_b01_3
0,4.096649169921875,vp7_3_Session3_d03_b01_4
1,4.096649169921875,vp7_3_Session3_d03_b01_4
2,4.096649169921875,vp7_3_Session3_d03_b01_4
0,6.1009521484375,vp7_4_Session3_d03_b01_5
1,6.1009521484375,vp7_4_Session3_d03_b01_5
2,6.1009521484375,vp7_4_Session3_d03_b01_5
0,-14.404052734375,vp7_5_Session3_d03_b01_6
1,-14.404052734375,vp7_5_Session3_d03_b01_6
2,-14.404052734375,vp7_5_Session3_d03_b01_6
0,10.712310791015625,vp7_7_Session3_d03_b01_8
1,10.712310791015625,vp7_7_Session3_d03_b01_8
2,10.712310791015625,vp7_7_Session3_d03_b01_8
0,-13.098846435546875,vp7_8_Session3_d03_b01_9
1,-13.098846435546875,vp7_8_Session3_d03_b01_9
2,-13.098846435546875,vp7_8_Session3_d03_b01_9
0,4.506500244140625,vp7_9_Session3_d03_b01_10
1,4.506500244140625,vp7_9_Session3_d03_b01_10
2,4.506500244140625,vp7_9_Session3_d03_b01_10
0,6.82830810546875,vp7_10_Session3_d03_b01_11
1,6.82830810546875,vp7_10_Session3_d03_b01_11
2,6.82830810546875,vp7_10_Session3_d03_b01_11
0,17.508636474609375,vp7_11_Session3_d03_b01_12
1,17.508636474609375,vp7_11_Session3_d03_b01_12
2,17.508636474609375,vp7_11_Session3_d03_b01_12
0,-15.12139892578125,vp7_13_Session3_d03_b01_14
1,-15.12139892578125,vp7_13_Session3_d03_b01_14
2,-15.12139892578125,vp7_13_Session3_d03_b01_14
0,-5.004638671875,vp7_14_Session3_d03_b01_15
1,-5.004638671875,vp7_14_Session3_d03_b01_15
2,-5.004638671875,vp7_14_Session3_d03_b01_15
0,15.478118896484375,vp7_15_Session3_d03_b01_16
1,15.478118896484375,vp7_15_Session3_d03_b01_16
2,15.478118896484375,vp7_15_Session3_d03_b01_16
0,14.47113037109375,vp7_16_Session3_d03_b01_17
1,14.47113037109375,vp7_16_Session3_d03_b01_17
2,14.47113037109375,vp7_16_Session3_d03_b01_17
0,18.798248291015625,vp7_17_Session3_d03_b01_18
1,18.798248291015625,vp7_17_Session3_d03_b01_18
2,18.798248291015625,vp7_17_Session3_d03_b01_18
0,25.43157958984375,vp7_18_Session3_d03_b01_19
1,25.43157958984375,vp7_18_Session3_d03_b01_19
2,25.43157958984375,vp7_18_Session3_d03_b01_19
0,5.956451416015625,vp7_19_Session3_d03_b01_20
1,5.956451416015625,vp7_19_Session3_d03_b01_20
2,5.956451416015625,vp7_19_Session3_d03_b01_20
0,8.856597900390625,vp7_20_Session3_d03_b01_21
1,8.856597900390625,vp7_20_Session3_d03_b01_21
2,8.856597900390625,vp7_20_Session3_d03_b01_21
0,7.402557373046875,vp7_21_Session3_d03_b01_22
1,7.402557373046875,vp7_21_Session3_d03_b01_22
2,7.402557373046875,vp7_21_Session3_d03_b01_22
0,-0.433990478515625,vp7_22_Session3_d03_b01_23
1,-0.433990478515625,vp7_22_Session3_d03_b01_23
2,-0.433990478515625,vp7_22_Session3_d03_b01_23
0,-9.78973388671875,vp7_23_Session3_d03_b01_24
1,-9.78973388671875,vp7_23_Session3_d03_b01_24
2,-9.78973388671875,vp7_23_Session3_d03_b01_24
0,13.22344970703125,vp7_25_Session3_d03_b01_26
1,13.22344970703125,vp7_25_Session3_d03_b01_26
2,13.22344970703125,vp7_25_Session3_d03_b01_26
0,1.0960693359375,vp7_26_Session3_d03_b01_27
1,1.0960693359375,vp7_26_Session3_d03_b01_27
2,1.0960693359375,vp7_26_Session3_d03_b01_27
0,3.0230712890625,vp7_27_Session3_d03_b01_28
1,3.0230712890625,vp7_27_Session3_d03_b01_28
2,3.0230712890625,vp7_27_Session3_d03_b01_28
0,-5.253753662109375,vp7_28_Session3_d03_b01_29
1,-5.253753662109375,vp7_28_Session3_d03_b01_29
2,-5.253753662109375,vp7_28_Session3_d03_b01_29
0,19.28143310546875,vp7_29_Session3_d03_b01_30
